ID_Empleado,Género,Edad,Cargo,Departamento,Años_Experiencia,Horas_Trabajadas_Semana,Numero_Tareas,Nivel_Estrés,Satisfaccion_Laboral,Evaluacion_Desempeño,Salario_Anual,Bonos,Promociones_Ultimos_5_años,Horas_Formacion_Anual,Cursos_Realizados,Certificaciones,Absentismo_Laboral,Accidentes_Laborales,Rotación_Personal,Rendimiento
4588,Masculino,45,Asistente de Vuelo,Tecnología,6,44,13,4,5,1.4004975634034875,130026,8576,3,62,1,4,2,1,No,3.019230769230769
4589,Femenino,44,Agente de Tráfico,Finanzas,26,30,4,8,4,2.8590839738633576,76999,3135,2,69,2,3,7,0,Sí,3.480769230769231
4590,Masculino,23,Mecánico,Finanzas,5,30,11,1,7,1.8478784919575384,47341,4176,3,6,2,2,5,2,No,2.9615384615384612
4591,Femenino,59,Asistente de Vuelo,Tecnología,18,44,8,8,6,2.2693915952793455,134162,6923,0,34,9,2,9,0,Sí,3.0576923076923075
4592,Masculino,52,Piloto,Operaciones,33,44,9,5,3,2.875017613346574,121846,3256,0,41,7,2,12,1,Sí,3.5384615384615383
4593,Femenino,61,Mecánico,Finanzas,21,44,14,2,10,1.8861146739056855,69205,7512,0,28,7,4,13,1,Sí,4.019230769230768
4594,Femenino,47,Ingeniero,Operaciones,26,44,14,1,1,3.0637346830486427,79914,8429,1,26,5,3,10,1,No,3.0192307692307687
4595,Masculino,50,Administrador,Operaciones,5,30,14,6,7,3.5731035294413425,101132,7463,2,37,9,4,2,0,Sí,3.038461538461538
4596,Femenino,24,Supervisor,Tecnología,6,44,1,9,5,4.499593336431191,35949,6442,2,1,7,1,11,2,No,1.6923076923076923
4597,Femenino,35,Mecánico,Operaciones,17,30,2,9,1,1.8458424714087989,76784,4832,2,24,2,0,8,2,No,2.115384615384615
4598,Masculino,46,Supervisor,Operaciones,24,44,12,9,1,2.2422601218691307,125922,2576,3,65,6,4,9,1,Sí,3.2115384615384612
4599,Femenino,22,Supervisor,Servicio al Cliente,1,30,4,4,6,2.623201924363604,36621,2071,3,37,4,3,12,2,Sí,2.5576923076923075
4600,Masculino,24,Supervisor,Mantenimiento,6,30,1,6,4,1.8981870785748765,139107,8523,0,58,8,4,6,0,No,3.192307692307692
4601,Masculino,47,Analista de Datos,Operaciones,9,30,11,10,8,2.328160282649196,91037,3129,2,6,8,1,7,2,No,2.115384615384615
4602,Masculino,39,Supervisor,Mantenimiento,21,44,6,6,2,4.533402079674822,89103,4284,1,48,4,1,9,0,No,2.9230769230769234
4603,Masculino,30,Analista de Datos,Operaciones,4,30,12,5,4,1.5546191680446957,98425,3535,1,67,5,1,10,1,No,2.846153846153846
4604,Femenino,59,Administrador,Mantenimiento,21,44,5,2,8,2.7749903746399633,70545,6365,0,40,0,1,1,1,Sí,3.384615384615384
4605,Femenino,44,Supervisor,Finanzas,3,44,13,7,8,2.243867903132573,113262,352,3,73,3,0,12,1,No,3.0384615384615383
4606,Femenino,42,Asistente de Vuelo,Finanzas,24,44,7,1,5,1.3086588870650266,35514,3122,3,50,0,2,2,2,Sí,3.8461538461538463
4607,Masculino,22,Supervisor,Mantenimiento,4,44,12,6,3,1.3845013166011935,69983,5207,3,23,3,1,12,0,Sí,1.7692307692307692
4608,Femenino,42,Contador,Operaciones,16,44,6,5,4,4.139519649940545,58656,2031,0,35,0,0,6,1,No,2.3269230769230766
4609,Femenino,48,Agente de Tráfico,Servicio al Cliente,10,44,14,5,3,4.409332076982709,105364,9051,0,79,9,4,1,0,No,3.6538461538461533
4610,Masculino,62,Asistente de Vuelo,Mantenimiento,7,30,14,8,2,3.9656304024441975,123621,2926,2,9,3,1,5,1,No,1.2692307692307692
4611,Masculino,27,Mecánico,Recursos Humanos,9,30,3,9,4,3.1569162173509584,118538,5825,2,20,5,4,6,0,No,2.75
4612,Femenino,57,Administrador,Servicio al Cliente,32,30,5,7,9,4.090637860580999,45281,4044,2,26,8,4,10,1,No,3.961538461538461
4613,Masculino,49,Administrador,Recursos Humanos,24,30,3,10,6,1.608063030776636,61471,7881,1,54,1,3,10,0,No,3.1346153846153846
4614,Masculino,38,Contador,Mantenimiento,20,44,9,8,4,4.120806402384689,37753,7591,1,4,1,0,5,0,Sí,1.7115384615384612
4615,Masculino,61,Contador,Operaciones,11,30,2,2,1,2.69390087500542,38741,4620,2,58,5,0,4,0,Sí,2.75
4616,Masculino,24,Contador,Recursos Humanos,6,30,6,2,7,4.0012621373199915,97541,1170,1,35,9,1,8,2,No,3.846153846153846
4617,Femenino,33,Contador,Mantenimiento,15,44,9,8,2,1.9109975776788874,81335,5640,1,73,5,1,2,1,No,3.4230769230769234
4618,Masculino,60,Contador,Servicio al Cliente,34,44,10,6,6,4.330173682921428,57141,4917,3,33,2,1,4,0,No,3.3269230769230766
4619,Masculino,33,Piloto,Operaciones,15,30,7,8,10,3.272466183066269,137254,5245,3,51,1,0,12,2,No,3.615384615384615
4620,Masculino,23,Ingeniero,Recursos Humanos,5,44,5,9,1,1.0293500414234593,79475,9797,0,5,2,4,4,2,No,1.7884615384615383
4621,Masculino,43,Administrador,Mantenimiento,14,44,2,9,7,3.0770686725476715,102900,7306,3,13,3,4,7,2,Sí,2.346153846153846
4622,Masculino,44,Contador,Operaciones,5,44,2,6,4,2.2411179177014198,40117,5801,2,58,3,1,7,0,Sí,2.519230769230769
4623,Masculino,51,Mecánico,Operaciones,31,30,4,8,3,1.2300074475363556,120222,6745,3,56,6,4,0,0,Sí,3.615384615384615
4624,Masculino,26,Piloto,Finanzas,8,44,10,2,10,2.7892383559530414,31823,8263,1,36,3,1,13,2,No,4.1730769230769225
4625,Masculino,30,Asistente de Vuelo,Operaciones,12,30,12,8,7,2.2458806206932813,50005,2292,1,57,9,2,5,1,No,3.6538461538461533
4626,Femenino,42,Asistente de Vuelo,Mantenimiento,11,44,2,3,3,1.8175606555981685,31138,4674,2,31,5,4,11,0,No,2.692307692307692
4627,Masculino,32,Analista de Datos,Servicio al Cliente,14,44,12,1,8,2.396488010009206,64488,9425,2,19,5,0,5,0,Sí,3.7692307692307687
4628,Femenino,26,Ingeniero,Tecnología,8,30,13,7,4,1.7184288648916395,79875,193,3,78,9,3,14,1,No,3.7499999999999996
4629,Masculino,56,Asistente de Vuelo,Finanzas,26,30,13,1,3,2.199248244090634,53015,8921,3,60,2,0,10,0,No,3.4999999999999996
4630,Masculino,48,Contador,Mantenimiento,16,30,8,1,7,1.4613375072283206,32412,8227,3,56,8,0,9,1,Sí,3.8461538461538463
4631,Masculino,23,Administrador,Mantenimiento,5,44,10,1,7,1.3372503608898878,109331,5197,0,51,9,3,12,1,No,3.8076923076923075
4632,Masculino,45,Analista de Datos,Mantenimiento,1,30,7,4,9,4.640077706834422,129070,7188,0,47,4,1,1,0,Sí,2.9423076923076916
4633,Femenino,52,Agente de Tráfico,Recursos Humanos,1,30,7,4,10,4.611063204972716,43119,8436,2,78,9,4,4,2,Sí,4.173076923076923
4634,Masculino,54,Piloto,Recursos Humanos,28,44,3,10,7,4.312020794652522,41573,3466,3,10,8,0,12,0,No,2.730769230769231
4635,Masculino,60,Agente de Tráfico,Servicio al Cliente,23,44,7,6,6,1.921302136783591,138656,5212,1,29,9,4,5,2,No,3.461538461538461
4636,Femenino,51,Agente de Tráfico,Mantenimiento,23,30,8,10,3,3.903562441057578,105021,8120,0,59,5,3,2,0,No,3.0769230769230766
4637,Femenino,58,Contador,Recursos Humanos,15,30,5,3,4,3.358848529055925,56943,5945,2,17,5,3,0,2,Sí,2.615384615384615
4638,Masculino,49,Agente de Tráfico,Recursos Humanos,30,30,1,10,8,1.2049336547301066,34017,5495,0,76,8,4,8,1,Sí,4.5
4639,Femenino,52,Agente de Tráfico,Recursos Humanos,8,30,1,6,6,4.5983430033934125,67038,6319,3,73,9,4,1,2,Sí,3.73076923076923
4640,Femenino,32,Asistente de Vuelo,Servicio al Cliente,14,30,12,7,9,4.991928348511503,93285,1781,1,46,4,3,3,2,No,3.8076923076923066
4641,Femenino,44,Analista de Datos,Servicio al Cliente,13,44,11,1,8,3.834885757729178,119106,9407,1,11,2,1,8,0,Sí,2.7115384615384612
4642,Masculino,23,Agente de Tráfico,Mantenimiento,5,30,14,6,8,1.9260312606789545,141818,615,2,49,2,4,8,1,No,3.7115384615384612
4643,Masculino,61,Ingeniero,Finanzas,21,30,4,10,10,3.217638376692196,81110,4163,0,39,1,2,7,2,Sí,3.1153846153846154
4644,Masculino,62,Mecánico,Mantenimiento,34,44,2,1,10,1.4375219674484532,120048,5274,3,63,1,2,13,2,Sí,4.76923076923077
4645,Femenino,48,Analista de Datos,Recursos Humanos,30,30,7,7,7,2.1951168788467648,58797,8645,3,18,5,4,3,0,Sí,3.4038461538461537
4646,Masculino,56,Ingeniero,Tecnología,26,44,13,10,10,3.8690240776552116,39186,1531,1,26,7,0,0,1,No,3.2499999999999996
4647,Femenino,23,Mecánico,Recursos Humanos,5,30,3,5,1,2.2042969285914076,142082,4561,1,51,7,3,10,2,No,3.2692307692307687
4648,Masculino,60,Agente de Tráfico,Operaciones,18,30,12,10,5,1.5888236193214547,52781,6571,3,79,7,1,10,0,Sí,3.4615384615384612
4649,Masculino,58,Supervisor,Tecnología,25,44,4,4,7,1.0298847421744761,130155,1775,3,6,9,2,6,1,No,3.2115384615384612
4650,Femenino,42,Administrador,Tecnología,5,44,9,1,10,3.290057616928265,57552,7136,0,62,6,2,1,2,No,3.923076923076923
4651,Masculino,26,Ingeniero,Mantenimiento,2,44,2,9,9,4.874682091207108,36910,9341,2,76,1,0,7,2,No,2.903846153846154
4652,Femenino,42,Agente de Tráfico,Recursos Humanos,5,44,12,7,4,2.936532049654964,33871,3706,0,54,9,4,13,2,Sí,2.9423076923076916
4653,Femenino,50,Analista de Datos,Recursos Humanos,27,30,8,2,8,1.8504477625892233,44627,5155,0,75,1,0,14,2,Sí,4.269230769230768
4654,Masculino,41,Asistente de Vuelo,Finanzas,2,30,1,4,1,2.8531200919047235,115143,7405,3,30,9,1,9,2,No,2.019230769230769
4655,Femenino,59,Agente de Tráfico,Operaciones,12,44,3,4,4,3.408334883705504,58586,5346,0,10,6,4,9,1,Sí,2.4230769230769225
4656,Masculino,41,Supervisor,Mantenimiento,12,30,4,8,4,4.205473267362918,75254,82,0,16,3,2,13,2,No,1.9038461538461535
4657,Masculino,46,Agente de Tráfico,Servicio al Cliente,12,44,14,2,2,2.8107144430379307,104950,9715,0,65,5,2,10,2,Sí,3.192307692307692
4658,Femenino,23,Agente de Tráfico,Mantenimiento,0,30,6,5,3,1.6918082583521126,136285,6794,1,66,8,3,1,2,No,2.884615384615384
4659,Masculino,53,Administrador,Tecnología,30,30,1,10,3,1.7520397977042186,92126,4936,2,31,4,1,9,2,No,2.596153846153846
4660,Femenino,47,Asistente de Vuelo,Mantenimiento,16,44,14,8,9,4.598904065794956,84029,1107,2,23,9,2,2,0,Sí,3.115384615384615
4661,Masculino,27,Ingeniero,Finanzas,8,44,8,6,7,1.9449675549911194,121052,2074,1,12,3,0,14,1,No,2.019230769230769
4662,Masculino,62,Contador,Mantenimiento,12,44,2,4,2,3.9120705004036442,74211,7737,3,21,2,2,5,1,No,2.0192307692307687
4663,Masculino,24,Contador,Finanzas,6,44,5,5,9,2.0757951202991207,134665,4474,3,18,6,0,3,1,No,2.8076923076923075
4664,Masculino,54,Analista de Datos,Tecnología,10,44,6,2,8,3.8822482415753,77733,8572,2,52,6,0,1,2,No,3.4615384615384612
4665,Masculino,22,Agente de Tráfico,Finanzas,4,44,8,5,6,1.3134549191781457,145505,636,2,38,6,4,0,1,No,3.5769230769230766
4666,Femenino,26,Analista de Datos,Recursos Humanos,8,44,3,3,6,1.8295721973553962,143472,799,3,20,4,4,2,2,No,3.499999999999999
4667,Femenino,34,Ingeniero,Servicio al Cliente,13,44,12,3,2,2.634805164835373,50300,4012,0,15,9,2,3,2,Sí,2.4230769230769225
4668,Femenino,40,Ingeniero,Tecnología,6,44,9,7,3,3.061266320239772,103023,282,2,6,7,2,8,0,Sí,1.673076923076923
4669,Femenino,33,Asistente de Vuelo,Finanzas,15,30,12,3,6,2.411804249085763,64838,4309,0,77,1,0,8,2,Sí,3.846153846153846
4670,Femenino,46,Contador,Operaciones,2,44,5,4,3,3.294065311107381,38828,9371,2,25,3,4,4,1,No,2.0384615384615383
4671,Femenino,56,Contador,Tecnología,25,44,8,7,7,2.301479346361704,143747,2046,1,75,0,2,11,2,Sí,3.7884615384615383
4672,Masculino,33,Analista de Datos,Operaciones,15,44,4,3,5,3.7137557829084087,133110,6673,2,30,5,4,4,1,No,3.442307692307692
4673,Masculino,51,Administrador,Servicio al Cliente,0,30,12,10,4,3.0448281625694817,94837,854,1,67,5,1,6,2,No,2.3076923076923075
4674,Femenino,26,Contador,Finanzas,8,44,9,10,8,3.820437091419646,36842,616,0,39,2,0,7,0,No,2.5192307692307687
4675,Femenino,55,Administrador,Tecnología,10,30,8,2,2,2.7239158448609384,138872,3230,3,26,0,4,2,2,Sí,2.2307692307692304
4676,Masculino,43,Administrador,Tecnología,6,44,5,10,3,4.506000548154583,50059,2088,0,8,4,2,14,1,No,1.3076923076923077
4677,Masculino,60,Ingeniero,Servicio al Cliente,11,44,3,7,10,2.5285310919973547,136165,3873,0,75,0,0,11,0,Sí,3.442307692307692
4678,Masculino,34,Asistente de Vuelo,Recursos Humanos,2,30,1,5,4,2.2325346778022426,144402,7672,0,15,2,3,4,2,No,1.7499999999999998
4679,Femenino,24,Analista de Datos,Operaciones,6,30,5,1,10,3.2283400713249306,61430,4614,1,71,7,0,6,0,Sí,4.769230769230768
4680,Femenino,41,Mecánico,Tecnología,23,30,5,10,6,3.03668981603662,147208,9220,2,12,9,1,14,2,No,2.8269230769230766
4681,Femenino,52,Analista de Datos,Mantenimiento,31,30,4,8,5,3.0723922934623533,114445,1044,3,77,8,0,10,0,No,4.057692307692307
4682,Masculino,26,Administrador,Operaciones,8,30,10,3,5,4.184520363785883,59930,645,0,59,2,4,1,2,Sí,3.519230769230769
4683,Masculino,45,Asistente de Vuelo,Finanzas,0,44,10,7,7,3.3543870772217965,149705,940,0,78,8,4,8,1,No,3.5
4684,Femenino,61,Ingeniero,Servicio al Cliente,20,44,8,6,8,4.541061835530822,135003,342,0,59,6,2,2,2,Sí,3.826923076923077
4685,Femenino,54,Ingeniero,Operaciones,27,30,3,10,6,3.476387933357041,98171,1666,1,8,7,2,6,1,Sí,2.6346153846153846
4686,Masculino,29,Administrador,Mantenimiento,11,44,12,6,3,1.086804576377657,117692,2464,1,52,5,0,11,2,No,2.7115384615384612
4687,Masculino,45,Administrador,Mantenimiento,27,44,10,8,4,4.481574176210377,53221,37,1,31,4,0,8,2,Sí,2.6730769230769225
4688,Masculino,41,Supervisor,Servicio al Cliente,21,30,9,4,1,4.359137970780468,42406,4431,2,54,9,0,8,1,Sí,3.1346153846153846
4689,Masculino,37,Supervisor,Servicio al Cliente,18,44,3,4,5,1.1953994700380646,133463,250,2,24,7,4,2,1,No,3.096153846153846
4690,Femenino,33,Administrador,Operaciones,0,30,4,3,10,1.501137834311968,30259,5007,0,40,1,4,1,1,No,3.019230769230769
4691,Masculino,34,Contador,Finanzas,16,30,6,1,8,3.2254240429767793,49380,7238,3,25,6,3,10,1,Sí,4.019230769230768
4692,Masculino,62,Analista de Datos,Recursos Humanos,33,30,9,10,3,1.1714102714567396,54192,263,1,28,0,3,13,2,No,2.576923076923077
4693,Masculino,60,Contador,Mantenimiento,5,44,10,3,10,2.6446719133736547,148789,6527,2,35,6,3,4,2,No,3.3269230769230766
4694,Femenino,46,Ingeniero,Servicio al Cliente,27,44,2,1,4,4.901442592313108,136561,5886,2,2,5,2,4,2,No,2.865384615384616
4695,Femenino,53,Mecánico,Recursos Humanos,2,30,2,6,4,1.6911045987756577,45733,9606,3,58,3,4,13,1,No,2.634615384615384
4696,Masculino,45,Analista de Datos,Recursos Humanos,27,44,2,8,6,1.8243832929402175,124189,5105,1,33,2,0,12,2,Sí,2.9423076923076916
4697,Masculino,30,Contador,Recursos Humanos,12,44,5,3,9,3.7053935260826,147466,1621,2,5,8,0,7,2,No,2.9038461538461533
4698,Masculino,61,Contador,Finanzas,16,30,6,4,10,1.1759128362034383,80321,1753,3,30,5,3,5,0,No,3.519230769230769
4699,Femenino,44,Piloto,Servicio al Cliente,26,44,3,5,3,4.282744646047912,111129,8753,3,31,5,2,11,0,Sí,2.9615384615384612
4700,Femenino,34,Analista de Datos,Mantenimiento,16,44,3,7,4,1.7961246101358355,42316,3582,1,41,0,2,6,1,Sí,2.7115384615384617
4701,Femenino,53,Mecánico,Servicio al Cliente,19,44,2,6,6,3.126216656357115,78948,1157,1,56,4,3,10,1,Sí,3.4615384615384612
4702,Masculino,36,Asistente de Vuelo,Operaciones,18,30,11,2,6,1.9950526437645193,111568,5508,1,72,6,0,7,0,Sí,4.4230769230769225
4703,Femenino,57,Asistente de Vuelo,Mantenimiento,34,30,6,7,7,3.6355277484396002,129970,9957,0,45,3,2,8,2,Sí,3.730769230769231
4704,Masculino,26,Contador,Servicio al Cliente,8,30,1,8,1,3.3488643689556623,120771,4156,2,55,1,1,3,2,Sí,2.115384615384615
4705,Masculino,43,Administrador,Mantenimiento,19,30,9,1,9,4.7857589349726934,141491,3835,3,49,8,3,4,1,Sí,4.288461538461537
4706,Masculino,37,Mecánico,Operaciones,1,30,11,6,2,2.7824030223082294,144257,5861,0,29,5,0,3,2,Sí,1.6153846153846154
4707,Femenino,62,Mecánico,Tecnología,3,44,10,9,4,4.499515850897147,116919,3103,1,35,8,1,8,2,No,2.0576923076923075
4708,Masculino,31,Ingeniero,Mantenimiento,13,44,4,7,3,3.303287346087005,123653,4752,2,25,7,4,11,0,No,2.961538461538461
4709,Femenino,45,Piloto,Tecnología,24,30,14,5,3,4.657850608755787,145048,1045,2,49,0,0,1,0,No,2.7884615384615383
4710,Femenino,39,Ingeniero,Recursos Humanos,3,44,2,10,5,2.167288255071895,87173,8015,0,1,1,1,12,1,No,1.0384615384615385
4711,Masculino,39,Mecánico,Finanzas,21,30,13,10,7,3.199044191761142,35714,2857,3,6,1,4,14,1,Sí,2.673076923076923
4712,Masculino,28,Agente de Tráfico,Operaciones,10,44,12,9,7,2.56011856627109,36043,1102,0,26,1,2,14,0,Sí,2.4038461538461533
4713,Femenino,25,Administrador,Mantenimiento,0,30,6,2,7,1.263589269817241,86257,7303,2,79,3,0,7,2,Sí,3.3076923076923075
4714,Masculino,47,Mecánico,Operaciones,29,30,5,7,3,3.2970632109074343,136056,6445,3,48,6,0,10,0,No,3.2692307692307687
4715,Femenino,26,Piloto,Recursos Humanos,8,44,3,9,9,4.176913602341649,103058,6002,0,45,6,2,13,0,Sí,3.788461538461538
4716,Masculino,37,Mecánico,Tecnología,4,30,13,2,6,3.2248145107644017,82949,8578,0,25,0,0,6,1,Sí,2.134615384615384
4717,Femenino,56,Analista de Datos,Finanzas,11,30,3,10,10,2.1173686566225065,41553,1612,1,64,7,3,14,2,No,3.6346153846153846
4718,Femenino,47,Analista de Datos,Operaciones,29,44,5,6,8,2.0553161467376113,138614,1565,2,1,3,1,12,1,No,2.884615384615384
4719,Femenino,39,Supervisor,Tecnología,16,30,4,9,1,1.9513541637498175,124045,3355,1,77,7,4,6,1,Sí,3.192307692307692
4720,Femenino,50,Piloto,Recursos Humanos,31,44,5,3,4,4.918526513775238,66528,2507,1,78,9,4,7,0,No,4.711538461538462
4721,Masculino,44,Contador,Recursos Humanos,23,30,2,8,7,2.5968781649133192,59784,2200,3,63,8,1,12,0,No,3.7884615384615388
4722,Masculino,35,Contador,Recursos Humanos,11,30,11,5,9,2.267479054571349,103904,4004,3,63,6,3,10,1,No,3.826923076923076
4723,Femenino,36,Asistente de Vuelo,Tecnología,18,44,1,7,3,2.673872302980963,83192,5810,2,59,2,0,10,0,Sí,3.173076923076923
4724,Femenino,54,Mecánico,Mantenimiento,18,30,5,3,6,1.463191706065937,36170,8998,3,8,2,2,0,0,Sí,2.538461538461538
4725,Masculino,46,Agente de Tráfico,Servicio al Cliente,28,30,11,8,8,1.7840781131339924,70896,3783,2,14,4,2,0,2,No,2.9999999999999996
4726,Masculino,42,Piloto,Operaciones,20,44,1,2,3,3.035608567162253,105040,640,3,36,6,0,6,2,Sí,2.961538461538461
4727,Masculino,38,Agente de Tráfico,Servicio al Cliente,20,30,3,8,6,4.195388655849513,135287,5925,1,5,6,4,1,1,No,2.7499999999999996
4728,Masculino,44,Supervisor,Recursos Humanos,26,44,8,2,9,4.505706760459425,127072,4086,2,42,8,1,11,2,Sí,4.23076923076923
4729,Masculino,62,Mecánico,Servicio al Cliente,16,44,11,7,9,4.463939070334442,124782,2099,1,44,0,1,3,1,No,2.9999999999999996
4730,Masculino,38,Asistente de Vuelo,Tecnología,8,44,8,2,6,4.779003473695447,115919,7867,3,75,2,4,11,2,No,3.6730769230769225
4731,Femenino,35,Ingeniero,Recursos Humanos,17,44,9,7,5,1.5030860951127445,74007,7898,1,70,0,1,5,0,Sí,3.192307692307692
4732,Masculino,50,Contador,Recursos Humanos,32,30,1,1,1,1.163881137366055,104258,8433,3,27,5,4,4,0,No,3.384615384615384
4733,Masculino,41,Analista de Datos,Finanzas,10,44,4,6,3,1.4229248721978611,90849,5789,0,51,9,3,4,1,Sí,2.961538461538461
4734,Femenino,51,Piloto,Finanzas,19,30,6,10,3,3.4029690133298045,142917,3749,1,75,6,0,10,2,Sí,3.057692307692307
4735,Masculino,40,Agente de Tráfico,Tecnología,15,44,7,7,4,3.224475943106298,143638,4746,2,34,1,4,5,0,No,2.4807692307692304
4736,Masculino,60,Mecánico,Tecnología,28,44,5,4,5,3.6848402522812505,41609,9626,1,65,8,3,9,1,Sí,4.25
4737,Masculino,34,Ingeniero,Servicio al Cliente,0,44,13,1,8,2.4843625616629144,74610,7195,1,25,4,4,6,2,No,2.8269230769230766
4738,Masculino,39,Administrador,Operaciones,17,30,7,6,9,2.566355223805226,129565,1433,2,19,2,3,1,0,Sí,2.9038461538461533
4739,Masculino,44,Administrador,Servicio al Cliente,21,30,11,4,7,3.182300359433004,149944,6502,2,61,6,3,11,2,Sí,4.019230769230769
4740,Femenino,54,Analista de Datos,Tecnología,7,44,10,3,10,1.3162244537220307,100818,9631,0,0,6,3,10,1,No,2.7307692307692304
4741,Masculino,60,Administrador,Operaciones,6,44,8,4,6,4.1994886645444085,49270,4277,3,52,0,0,3,1,No,2.5769230769230766
4742,Femenino,61,Contador,Servicio al Cliente,24,44,10,6,3,4.691422192390776,51326,4887,3,76,5,4,6,1,Sí,3.8269230769230766
4743,Femenino,39,Supervisor,Mantenimiento,21,44,6,5,9,2.549380802917119,124500,8103,2,29,2,4,4,0,No,3.711538461538461
4744,Masculino,30,Administrador,Mantenimiento,12,30,11,2,10,3.958289709049207,51531,5933,1,59,6,4,10,1,Sí,5.019230769230769
4745,Femenino,54,Analista de Datos,Operaciones,10,44,4,2,1,3.1953388811075105,87599,7507,3,9,4,3,13,2,Sí,1.942307692307692
4746,Masculino,53,Supervisor,Finanzas,14,44,1,3,9,1.9440343773135265,75960,4448,2,21,3,1,11,0,No,2.9615384615384612
4747,Femenino,38,Contador,Operaciones,20,44,11,6,3,1.2711911593443457,54354,8668,2,28,9,1,9,1,No,3.288461538461538
4748,Femenino,40,Analista de Datos,Servicio al Cliente,22,44,5,1,9,1.9835956427206618,111519,9510,0,68,6,4,14,1,Sí,4.73076923076923
4749,Masculino,48,Administrador,Recursos Humanos,20,44,10,7,10,3.419624618577339,68639,5328,1,7,6,1,8,0,Sí,2.9038461538461533
4750,Masculino,27,Piloto,Mantenimiento,9,30,10,8,1,1.1609191041043663,113698,5194,0,52,7,1,5,1,Sí,2.9807692307692304
4751,Masculino,56,Administrador,Recursos Humanos,12,44,10,7,8,4.344762922898208,133064,5350,0,10,4,1,12,2,No,2.3076923076923075
4752,Masculino,58,Analista de Datos,Mantenimiento,33,30,4,3,6,4.8812247745825905,116280,5696,1,25,3,3,3,0,Sí,3.5769230769230766
4753,Masculino,55,Piloto,Servicio al Cliente,5,44,5,6,9,1.3340076477725256,130284,3657,2,18,0,4,10,2,Sí,2.384615384615384
4754,Femenino,41,Piloto,Mantenimiento,3,30,4,4,4,1.9867917228973906,80739,9480,1,18,3,4,10,2,Sí,2.0576923076923075
4755,Femenino,46,Supervisor,Operaciones,4,44,9,5,5,3.702534461776978,58128,268,0,29,9,2,11,1,No,2.5384615384615383
4756,Femenino,25,Contador,Recursos Humanos,5,30,3,3,6,4.224321293700387,120512,2935,0,35,0,2,13,0,No,2.4423076923076916
4757,Femenino,31,Administrador,Tecnología,13,30,3,5,9,2.3839763667507867,118523,9213,1,41,6,1,9,1,No,3.596153846153846
4758,Femenino,31,Ingeniero,Recursos Humanos,13,44,10,6,6,3.0609537213058315,75832,89,0,55,5,4,3,2,Sí,3.884615384615384
4759,Femenino,45,Contador,Servicio al Cliente,2,30,7,8,9,4.56703761185177,115557,1925,2,8,6,1,12,1,Sí,2.0384615384615383
4760,Femenino,42,Ingeniero,Tecnología,22,44,2,6,2,2.5375933677975846,119220,3247,2,6,7,3,2,1,No,2.3269230769230766
4761,Masculino,32,Ingeniero,Recursos Humanos,7,30,9,9,4,1.3261530938500372,86316,1148,1,17,5,4,12,2,Sí,1.923076923076923
4762,Masculino,48,Agente de Tráfico,Servicio al Cliente,18,44,8,10,3,4.979576487582607,55790,9794,1,8,1,3,13,1,Sí,1.673076923076923
4763,Femenino,37,Supervisor,Finanzas,10,30,12,10,4,1.7211208218528649,96683,5297,2,5,1,3,5,2,Sí,1.423076923076923
4764,Femenino,47,Asistente de Vuelo,Operaciones,9,44,14,10,1,1.1951272703948774,35550,9994,3,69,8,4,7,0,No,2.75
4765,Masculino,51,Mecánico,Mantenimiento,27,30,6,10,2,2.6426143896666625,53769,8196,3,44,5,1,0,2,No,2.673076923076923
4766,Masculino,37,Mecánico,Mantenimiento,19,44,14,4,4,1.4858540851737279,140444,5932,3,21,5,2,14,0,Sí,2.692307692307692
4767,Masculino,28,Supervisor,Mantenimiento,10,44,13,2,10,4.914933537703185,130754,3061,1,78,0,1,1,2,No,4.576923076923077
4768,Masculino,37,Supervisor,Finanzas,19,30,9,9,4,2.5231754242490507,37138,430,2,72,7,2,3,2,No,3.75
